Loss,Precision,Recall,F1
3.3670664,0.0013469828,0.03448276,0.0025926887
3.3674064,0.0012122844,0.03448276,0.002342225
3.3674345,0.0013469828,0.03448276,0.0025926887
3.3671384,0.0016163794,0.03448276,0.0030880081
3.36731,0.0010775862,0.03448276,0.002089864
3.367277,0.0010775862,0.03448276,0.002089864
3.3676813,0.0008081897,0.03448276,0.001579363
3.3670907,0.0006734914,0.03448276,0.0013211785
3.3673663,0.001481681,0.03448276,0.002841276
3.3672247,0.0009428879,0.03448276,0.0018355841
3.3671865,0.0012122844,0.03448276,0.002342225
3.3673377,0.0008081897,0.03448276,0.001579363
3.3671265,0.0008081897,0.03448276,0.001579363
3.367402,0.0006734914,0.03448276,0.0013211785
3.3675408,0.0010775862,0.03448276,0.002089864
3.3669972,0.002020474,0.03448276,0.0038172796
3.3674586,0.001481681,0.03448276,0.002841276
3.367555,0.0016163794,0.03448276,0.0030880081
3.3677826,0.0009428879,0.03448276,0.0018355841
3.3671408,0.0009428879,0.03448276,0.0018355841
3.3674955,0.0012122844,0.03448276,0.002342225
3.3668742,0.0013469828,0.03448276,0.0025926887
3.3678188,0.0010775862,0.03448276,0.002089864
3.3675187,0.0006734914,0.03448276,0.0013211785
3.3677661,0.0008081897,0.03448276,0.001579363
3.3671007,0.0010775862,0.03448276,0.002089864
3.3672566,0.0008081897,0.03448276,0.001579363
3.3674183,0.0012122844,0.03448276,0.002342225
3.3671203,0.0009428879,0.03448276,0.0018355841
3.3675296,0.0008081897,0.03448276,0.001579363
3.3672388,0.0005387931,0.03448276,0.001061008
3.367104,0.0013469828,0.03448276,0.0025926887
3.3675728,0.0010775862,0.03448276,0.002089864
3.3667765,0.0021551724,0.03448276,0.004056795
3.367372,0.0012122844,0.03448276,0.002342225
3.367277,0.0016163794,0.03448276,0.0030880081
3.3668766,0.0012122844,0.03448276,0.002342225
3.3674707,0.0012122844,0.03448276,0.002342225
3.367581,0.0010775862,0.03448276,0.002089864
3.3673096,0.0008081897,0.03448276,0.001579363
3.367046,0.0016163794,0.03448276,0.0030880081
3.3668182,0.0010775862,0.03448276,0.002089864
3.3671722,0.0010775862,0.03448276,0.002089864
3.3677459,0.0005387931,0.03448276,0.001061008
3.3672502,0.002020474,0.03448276,0.0038172796
3.3670716,0.0010775862,0.03448276,0.002089864
3.366867,0.0016163794,0.03448276,0.0030880081
3.3672843,0.0008081897,0.03448276,0.001579363
3.3673987,0.0008081897,0.03448276,0.001579363
3.3676689,0.0008081897,0.03448276,0.001579363
3.3674998,0.0008081897,0.03448276,0.001579363
3.3669486,0.0013469828,0.03448276,0.0025926887
3.3676238,0.0022898708,0.03448276,0.0042945556
3.3669293,0.0005387931,0.03448276,0.001061008
3.3674967,0.0012122844,0.03448276,0.002342225
3.3678107,0.0008081897,0.03448276,0.001579363
3.367337,0.0009428879,0.03448276,0.0018355841
3.3673794,0.00040409484,0.03448276,0.00079882843
3.3676198,0.0013469828,0.03448276,0.0025926887
3.3669894,0.0010775862,0.03448276,0.002089864
3.3672454,0.0006734914,0.03448276,0.0013211785
3.3672552,0.0008081897,0.03448276,0.001579363
3.3671713,0.0010775862,0.03448276,0.002089864
3.36729,0.001481681,0.03448276,0.002841276
3.3672178,0.0016163794,0.03448276,0.0030880081
3.3672838,0.0008081897,0.03448276,0.001579363
3.367176,0.0009428879,0.03448276,0.0018355841
3.3676193,0.0006734914,0.03448276,0.0013211785
3.367251,0.0016163794,0.03448276,0.0030880081
3.3674698,0.001481681,0.03448276,0.002841276
3.367424,0.0010775862,0.03448276,0.002089864
3.3672674,0.0018857758,0.03448276,0.0035759897
3.3668666,0.00026939655,0.03448276,0.0005346164
3.3674996,0.0005387931,0.03448276,0.001061008
3.3673604,0.0012122844,0.03448276,0.002342225
3.3677225,0.0006734914,0.03448276,0.0013211785
3.3671527,0.0017510776,0.03448276,0.0033329062
3.3671627,0.0021551724,0.03448276,0.004056795
3.367349,0.0009428879,0.03448276,0.0018355841
3.3672004,0.0013469828,0.03448276,0.0025926887
3.3672245,0.0016163794,0.03448276,0.0030880081
3.367312,0.0013469828,0.03448276,0.0025926887
3.3667955,0.0009428879,0.03448276,0.0018355841
3.367035,0.0016163794,0.03448276,0.0030880081
3.3675778,0.0008081897,0.03448276,0.001579363
3.3677678,0.0012122844,0.03448276,0.002342225
3.367217,0.0017510776,0.03448276,0.0033329062
3.367796,0.0006734914,0.03448276,0.0013211785
3.3676963,0.0005387931,0.03448276,0.001061008
3.367197,0.0012122844,0.03448276,0.002342225
3.367408,0.0009428879,0.03448276,0.0018355841
3.3677545,0.0005387931,0.03448276,0.001061008
3.367533,0.0005387931,0.03448276,0.001061008
3.367277,0.0012122844,0.03448276,0.002342225
3.3669825,0.0010775862,0.03448276,0.002089864
3.367307,0.0013469828,0.03448276,0.0025926887
3.3678334,0.0017510776,0.03448276,0.0033329062
3.3673353,0.0012122844,0.03448276,0.002342225
3.367678,0.0010775862,0.03448276,0.002089864
3.3672614,0.0010775862,0.03448276,0.002089864
3.3674722,0.0016163794,0.03448276,0.0030880081
3.367572,0.0009428879,0.03448276,0.0018355841
3.3673003,0.0012122844,0.03448276,0.002342225
3.367533,0.0016163794,0.03448276,0.0030880081
3.3675556,0.0009428879,0.03448276,0.0018355841
3.367215,0.0009428879,0.03448276,0.0018355841
3.3669183,0.0010775862,0.03448276,0.002089864
3.367104,0.0013469828,0.03448276,0.0025926887
3.3673391,0.0008081897,0.03448276,0.001579363
3.3674943,0.0010775862,0.03448276,0.002089864
3.36736,0.001481681,0.03448276,0.002841276
3.3670099,0.0009428879,0.03448276,0.0018355841
3.3671546,0.0013469828,0.03448276,0.0025926887
3.3673055,0.0018857758,0.03448276,0.0035759897
3.3671098,0.001481681,0.03448276,0.002841276
3.3675346,0.001481681,0.03448276,0.002841276
3.3668408,0.002020474,0.03448276,0.0038172796
3.3673887,0.0012122844,0.03448276,0.002342225
3.3672442,0.0010775862,0.03448276,0.002089864
3.36723,0.002020474,0.03448276,0.0038172796
3.3667114,0.0016163794,0.03448276,0.0030880081
3.3672638,0.0009428879,0.03448276,0.0018355841
3.367103,0.0013469828,0.03448276,0.0025926887
3.3673124,0.0012122844,0.03448276,0.002342225
3.3673468,0.0008081897,0.03448276,0.001579363
3.3670158,0.0012122844,0.03448276,0.002342225
3.3674588,0.002020474,0.03448276,0.0038172796
3.3672152,0.0008081897,0.03448276,0.001579363
3.367006,0.0010775862,0.03448276,0.002089864
3.3673625,0.0013469828,0.03448276,0.0025926887
3.367744,0.0013469828,0.03448276,0.0025926887
3.367568,0.0010775862,0.03448276,0.002089864
3.3673997,0.0009428879,0.03448276,0.0018355841
3.3672125,0.001481681,0.03448276,0.002841276
3.3675675,0.0010775862,0.03448276,0.002089864
3.3672361,0.001481681,0.03448276,0.002841276
3.3670382,0.0017510776,0.03448276,0.0033329062
3.367727,0.0009428879,0.03448276,0.0018355841
3.3674827,0.0010775862,0.03448276,0.002089864
3.367217,0.0012122844,0.03448276,0.002342225
3.367789,0.0008081897,0.03448276,0.001579363
3.367332,0.001481681,0.03448276,0.002841276
3.3674016,0.0016163794,0.03448276,0.0030880081
3.3676796,0.0009428879,0.03448276,0.0018355841
3.3674731,0.0006734914,0.03448276,0.0013211785
3.3673472,0.0008081897,0.03448276,0.001579363
3.3669133,0.0012122844,0.03448276,0.002342225
3.3674986,0.0010775862,0.03448276,0.002089864
3.3672166,0.0013469828,0.03448276,0.0025926887
3.3673766,0.0010775862,0.03448276,0.002089864
3.3668408,0.0010775862,0.03448276,0.002089864
3.367318,0.0013469828,0.03448276,0.0025926887
3.3676882,0.00040409484,0.03448276,0.00079882843
3.3673716,0.0006734914,0.03448276,0.0013211785
3.3669074,0.001481681,0.03448276,0.002841276
3.3667421,0.002020474,0.03448276,0.0038172796
3.3676133,0.0010775862,0.03448276,0.002089864
3.3673291,0.0012122844,0.03448276,0.002342225
3.3668232,0.0005387931,0.03448276,0.001061008
3.367111,0.0009428879,0.03448276,0.0018355841
3.3668902,0.0016163794,0.03448276,0.0030880081
3.3670156,0.0010775862,0.03448276,0.002089864
3.3675401,0.0010775862,0.03448276,0.002089864
3.3671026,0.0008081897,0.03448276,0.001579363
3.367177,0.0012122844,0.03448276,0.002342225
3.3672721,0.0012122844,0.03448276,0.002342225
3.367581,0.0013469828,0.03448276,0.0025926887
3.367362,0.0012122844,0.03448276,0.002342225
3.3674302,0.0010775862,0.03448276,0.002089864
3.3671522,0.0018857758,0.03448276,0.0035759897
3.367311,0.0008081897,0.03448276,0.001579363
3.367858,0.0012122844,0.03448276,0.002342225
3.3679872,0.001481681,0.03448276,0.002841276
3.3673334,0.0010775862,0.03448276,0.002089864
3.3675299,0.0012122844,0.03448276,0.002342225
3.3672123,0.001481681,0.03448276,0.002841276
3.367905,0.0008081897,0.03448276,0.001579363
3.3670902,0.0012122844,0.03448276,0.002342225
3.3671308,0.0010775862,0.03448276,0.002089864
3.3672624,0.0010775862,0.03448276,0.002089864
3.3676944,0.0010775862,0.03448276,0.002089864
3.3671699,0.00040409484,0.03448276,0.00079882843
3.368312,0.0010775862,0.03448276,0.002089864
3.367167,0.0010775862,0.03448276,0.002089864
3.3669908,0.0012122844,0.03448276,0.002342225
3.366839,0.0013469828,0.03448276,0.0025926887
3.367025,0.001481681,0.03448276,0.002841276
3.3673615,0.0013469828,0.03448276,0.0025926887
3.367631,0.00040409484,0.03448276,0.00079882843
3.3673413,0.0013469828,0.03448276,0.0025926887
3.3674698,0.0010775862,0.03448276,0.002089864
3.3676763,0.001481681,0.03448276,0.002841276
3.367313,0.0006734914,0.03448276,0.0013211785
3.3677554,0.001481681,0.03448276,0.002841276
3.367457,0.00040409484,0.03448276,0.00079882843
3.3666987,0.0012122844,0.03448276,0.002342225
3.3673918,0.0010775862,0.03448276,0.002089864
3.367466,0.0008081897,0.03448276,0.001579363
3.3674054,0.001481681,0.03448276,0.002841276
3.367365,0.0013469828,0.03448276,0.0025926887
3.36691,0.0016163794,0.03448276,0.0030880081
3.3668466,0.0016163794,0.03448276,0.0030880081
3.3674798,0.0008081897,0.03448276,0.001579363
3.3672743,0.0005387931,0.03448276,0.001061008
3.3672647,0.0012122844,0.03448276,0.002342225
3.367383,0.0006734914,0.03448276,0.0013211785
3.3673468,0.0009428879,0.03448276,0.0018355841
3.3678665,0.001481681,0.03448276,0.002841276
3.3668382,0.001481681,0.03448276,0.002841276
3.367386,0.0010775862,0.03448276,0.002089864
3.3676996,0.001481681,0.03448276,0.002841276
3.367808,0.0016163794,0.03448276,0.0030880081
3.3673663,0.0012122844,0.03448276,0.002342225
3.3672185,0.0006734914,0.03448276,0.0013211785
3.3673124,0.0008081897,0.03448276,0.001579363
3.367259,0.002020474,0.03448276,0.0038172796
3.3671055,0.0021551724,0.03448276,0.004056795
3.3680634,0.0010775862,0.03448276,0.002089864
3.367267,0.0010775862,0.03448276,0.002089864
3.3673186,0.0012122844,0.03448276,0.002342225
3.3670878,0.001481681,0.03448276,0.002841276
3.3671894,0.0013469828,0.03448276,0.0025926887
3.3679757,0.0006734914,0.03448276,0.0013211785
3.367237,0.0008081897,0.03448276,0.001579363
3.3673468,0.0009428879,0.03448276,0.0018355841
3.3673792,0.0018857758,0.03448276,0.0035759897
3.367515,0.0008081897,0.03448276,0.001579363
3.3672128,0.0012122844,0.03448276,0.002342225
3.3670948,0.001481681,0.03448276,0.002841276
3.367224,0.0010775862,0.03448276,0.002089864
3.367557,0.0009428879,0.03448276,0.0018355841
3.3675141,0.0009428879,0.03448276,0.0018355841
3.36701,0.0012122844,0.03448276,0.002342225
3.3673058,0.0013469828,0.03448276,0.0025926887
3.3674774,0.0006734914,0.03448276,0.0013211785
3.3671167,0.0008081897,0.03448276,0.001579363
3.3674679,0.0008081897,0.03448276,0.001579363
3.3677454,0.0012122844,0.03448276,0.002342225
3.3678007,0.0012122844,0.03448276,0.002342225
3.366632,0.0016163794,0.03448276,0.0030880081
3.366965,0.0012122844,0.03448276,0.002342225
3.3675432,0.0013469828,0.03448276,0.0025926887
3.367458,0.0008081897,0.03448276,0.001579363
3.3674335,0.0013469828,0.03448276,0.0025926887
3.3668084,0.001481681,0.03448276,0.002841276
3.3674352,0.001481681,0.03448276,0.002841276
3.3674476,0.0009428879,0.03448276,0.0018355841
3.367391,0.0013469828,0.03448276,0.0025926887
3.3671455,0.0017510776,0.03448276,0.0033329062
3.36714,0.002020474,0.03448276,0.0038172796
3.3673184,0.0009428879,0.03448276,0.0018355841
3.367809,0.0010775862,0.03448276,0.002089864
3.36727,0.0012122844,0.03448276,0.002342225
3.3677776,0.0009428879,0.03448276,0.0018355841
3.366874,0.0012122844,0.03448276,0.002342225
3.3673854,0.0010775862,0.03448276,0.002089864
3.3671203,0.0016163794,0.03448276,0.0030880081
3.367522,0.0009428879,0.03448276,0.0018355841
3.3676922,0.0006734914,0.03448276,0.0013211785
3.36745,0.0008081897,0.03448276,0.001579363
3.3671937,0.001385468,0.03448276,0.0026639039
3.367317,0.0009428879,0.03448276,0.0018355841
3.3671262,0.001481681,0.03448276,0.002841276
3.3676746,0.0009428879,0.03448276,0.0018355841
3.3667662,0.0012122844,0.03448276,0.002342225
3.3674455,0.00040409484,0.03448276,0.00079882843
3.3673782,0.0013469828,0.03448276,0.0025926887
3.3674664,0.0012122844,0.03448276,0.002342225
3.3668637,0.0017510776,0.03448276,0.0033329062
3.3672,0.0017510776,0.03448276,0.0033329062
3.3670423,0.0008081897,0.03448276,0.001579363
3.36732,0.0012122844,0.03448276,0.002342225
3.3670886,0.001481681,0.03448276,0.002841276
3.367084,0.001481681,0.03448276,0.002841276
3.366759,0.0010775862,0.03448276,0.002089864
3.367194,0.001481681,0.03448276,0.002841276
3.3674932,0.0012122844,0.03448276,0.002342225
3.3674967,0.0010775862,0.03448276,0.002089864
3.3674407,0.0013469828,0.03448276,0.0025926887
3.3668368,0.0010775862,0.03448276,0.002089864
3.3672607,0.0012122844,0.03448276,0.002342225
3.3667731,0.0012122844,0.03448276,0.002342225
3.3674664,0.0006734914,0.03448276,0.0013211785
3.3671608,0.001481681,0.03448276,0.002841276
3.367284,0.0012122844,0.03448276,0.002342225
3.3676314,0.0012122844,0.03448276,0.002342225
3.3666916,0.002020474,0.03448276,0.0038172796
3.3670373,0.0013469828,0.03448276,0.0025926887
3.3672338,0.0006734914,0.03448276,0.0013211785
3.3667922,0.0013469828,0.03448276,0.0025926887
3.3677523,0.00040409484,0.03448276,0.00079882843
3.3672228,0.001481681,0.03448276,0.002841276
3.366386,0.0018857758,0.03448276,0.0035759897
3.3672643,0.0017510776,0.03448276,0.0033329062
3.3671217,0.0009428879,0.03448276,0.0018355841
3.367146,0.0013469828,0.03448276,0.0025926887
3.36714,0.0009428879,0.03448276,0.0018355841
3.3671935,0.0008081897,0.03448276,0.001579363
3.3667388,0.0018857758,0.03448276,0.0035759897
3.3669457,0.001481681,0.03448276,0.002841276
3.3675876,0.00040409484,0.03448276,0.00079882843
3.3675902,0.0012122844,0.03448276,0.002342225
3.3671753,0.0010775862,0.03448276,0.002089864
3.3674357,0.0010775862,0.03448276,0.002089864
3.3674815,0.0012122844,0.03448276,0.002342225
3.3674428,0.0009428879,0.03448276,0.0018355841
3.3667145,0.0017510776,0.03448276,0.0033329062
3.3676257,0.0012122844,0.03448276,0.002342225
3.3679488,0.0006734914,0.03448276,0.0013211785
3.3671122,0.0008081897,0.03448276,0.001579363
3.3671665,0.001481681,0.03448276,0.002841276
3.3674335,0.0006734914,0.03448276,0.0013211785
3.3672867,0.0008081897,0.03448276,0.001579363
3.3672752,0.0013469828,0.03448276,0.0025926887
3.3664894,0.0009428879,0.03448276,0.0018355841
3.3669906,0.0016163794,0.03448276,0.0030880081
3.3674788,0.0012122844,0.03448276,0.002342225
3.3670373,0.0017510776,0.03448276,0.0033329062
3.3668656,0.0017510776,0.03448276,0.0033329062
3.367234,0.001481681,0.03448276,0.002841276
3.368183,0.0009428879,0.03448276,0.0018355841
3.3670104,0.0012122844,0.03448276,0.002342225
3.3671443,0.0012122844,0.03448276,0.002342225
3.3672018,0.0010775862,0.03448276,0.002089864
3.3680694,0.0006734914,0.03448276,0.0013211785
3.3677137,0.0017510776,0.03448276,0.0033329062
3.3674526,0.0010775862,0.03448276,0.002089864
3.3676095,0.001481681,0.03448276,0.002841276
3.3677626,0.001481681,0.03448276,0.002841276
3.3671231,0.0008081897,0.03448276,0.001579363
3.3671217,0.0016163794,0.03448276,0.0030880081
3.3674407,0.0009428879,0.03448276,0.0018355841
3.3670814,0.0010775862,0.03448276,0.002089864
3.3681896,0.0008081897,0.03448276,0.001579363
3.3674946,0.0013469828,0.03448276,0.0025926887
3.3671532,0.0012122844,0.03448276,0.002342225
3.3669763,0.0008081897,0.03448276,0.001579363
3.367332,0.0017510776,0.03448276,0.0033329062
3.3668156,0.0010775862,0.03448276,0.002089864
3.3670497,0.0024245689,0.03448276,0.0045305816
3.3671346,0.0012122844,0.03448276,0.002342225
3.3670537,0.0012122844,0.03448276,0.002342225
3.3666244,0.001481681,0.03448276,0.002841276
3.3665948,0.0013469828,0.03448276,0.0025926887
3.3673072,0.001481681,0.03448276,0.002841276
3.3671017,0.0013469828,0.03448276,0.0025926887
3.3674245,0.0010775862,0.03448276,0.002089864
3.3669434,0.0013469828,0.03448276,0.0025926887
3.3676863,0.0013469828,0.03448276,0.0025926887
3.3676841,0.001481681,0.03448276,0.002841276
3.366912,0.0009428879,0.03448276,0.0018355841
3.3674502,0.0010775862,0.03448276,0.002089864
3.3676345,0.0010775862,0.03448276,0.002089864
3.3667185,0.0016163794,0.03448276,0.0030880081
3.3673167,0.0013469828,0.03448276,0.0025926887
3.3680918,0.0009428879,0.03448276,0.0018355841
3.367113,0.001481681,0.03448276,0.002841276
3.3668766,0.0016163794,0.03448276,0.0030880081
3.366852,0.0008081897,0.03448276,0.001579363
3.3673878,0.0012122844,0.03448276,0.002342225
3.3671923,0.002020474,0.03448276,0.0038172796
3.3678699,0.0010775862,0.03448276,0.002089864
3.367175,0.0017510776,0.03448276,0.0033329062
3.3668468,0.0021551724,0.03448276,0.004056795
3.3675716,0.0016163794,0.03448276,0.0030880081
3.3671808,0.0017510776,0.03448276,0.0033329062
3.3672752,0.001481681,0.03448276,0.002841276
3.3677888,0.0005387931,0.03448276,0.001061008
3.3675027,0.0006734914,0.03448276,0.0013211785
3.3675346,0.0006734914,0.03448276,0.0013211785
3.367292,0.0010775862,0.03448276,0.002089864
3.3678696,0.0006734914,0.03448276,0.0013211785
3.3676302,0.0010775862,0.03448276,0.002089864
3.3672037,0.0012122844,0.03448276,0.002342225
3.367865,0.0012122844,0.03448276,0.002342225
3.3668892,0.0017510776,0.03448276,0.0033329062
3.3668215,0.0009428879,0.03448276,0.0018355841
3.3667922,0.001481681,0.03448276,0.002841276
3.367275,0.0013469828,0.03448276,0.0025926887
3.367803,0.0008081897,0.03448276,0.001579363
3.367086,0.00040409484,0.03448276,0.00079882843
3.3675227,0.0013469828,0.03448276,0.0025926887
3.367495,0.0013469828,0.03448276,0.0025926887
3.3673635,0.0017510776,0.03448276,0.0033329062
3.3672876,0.0009428879,0.03448276,0.0018355841
3.3671048,0.001481681,0.03448276,0.002841276
3.3674114,0.0013469828,0.03448276,0.0025926887
3.3677049,0.0016163794,0.03448276,0.0030880081
3.3670902,0.0018857758,0.03448276,0.0035759897
3.3674574,0.0010775862,0.03448276,0.002089864
3.3676696,0.0012122844,0.03448276,0.002342225
3.3675103,0.0005387931,0.03448276,0.001061008
3.367106,0.0012122844,0.03448276,0.002342225
3.3664858,0.0016163794,0.03448276,0.0030880081
3.3673887,0.0005387931,0.03448276,0.001061008
3.367983,0.0009428879,0.03448276,0.0018355841
3.3666353,0.0018857758,0.03448276,0.0035759897
3.3677845,0.0009428879,0.03448276,0.0018355841
3.3668773,0.0012122844,0.03448276,0.002342225
3.3677301,0.00040409484,0.03448276,0.00079882843
3.3668842,0.0016163794,0.03448276,0.0030880081
3.3676214,0.0009428879,0.03448276,0.0018355841
3.3669953,0.0016163794,0.03448276,0.0030880081
3.368013,0.0008081897,0.03448276,0.001579363
3.3675594,0.0013469828,0.03448276,0.0025926887
3.3675866,0.0008081897,0.03448276,0.001579363
3.3676496,0.0008081897,0.03448276,0.001579363
3.366663,0.0012122844,0.03448276,0.002342225
3.3668945,0.0010775862,0.03448276,0.002089864
3.3677878,0.0008081897,0.03448276,0.001579363
3.36723,0.0016163794,0.03448276,0.0030880081
3.3676558,0.0017510776,0.03448276,0.0033329062
3.3670483,0.001481681,0.03448276,0.002841276
3.3676686,0.0008081897,0.03448276,0.001579363
3.3671663,0.0010775862,0.03448276,0.002089864
3.366149,0.0028286637,0.03448276,0.0052284324
3.367454,0.0012122844,0.03448276,0.002342225
3.3668807,0.0012122844,0.03448276,0.002342225
3.3670292,0.0013469828,0.03448276,0.0025926887
3.3679223,0.0009428879,0.03448276,0.0018355841
3.3671017,0.001481681,0.03448276,0.002841276
3.3668933,0.0013469828,0.03448276,0.0025926887
3.3671489,0.0009428879,0.03448276,0.0018355841
3.367797,0.0012122844,0.03448276,0.002342225
3.367469,0.0010775862,0.03448276,0.002089864
3.367556,0.0013469828,0.03448276,0.0025926887
3.3676445,0.0013469828,0.03448276,0.0025926887
3.3667915,0.0013469828,0.03448276,0.0025926887
3.367303,0.0009428879,0.03448276,0.0018355841
3.3672588,0.0017510776,0.03448276,0.0033329062
3.3678288,0.0013469828,0.03448276,0.0025926887
3.3675878,0.0017510776,0.03448276,0.0033329062
3.3672562,0.0010775862,0.03448276,0.002089864
3.3668044,0.001481681,0.03448276,0.002841276
3.3666368,0.0013469828,0.03448276,0.0025926887
3.3666332,0.001481681,0.03448276,0.002841276
3.367786,0.0008081897,0.03448276,0.001579363
3.3668365,0.001481681,0.03448276,0.002841276
3.3676775,0.0009428879,0.03448276,0.0018355841
3.3676867,0.0005387931,0.03448276,0.001061008
3.3671072,0.001481681,0.03448276,0.002841276
3.36723,0.0016163794,0.03448276,0.0030880081
3.3680515,0.0012122844,0.03448276,0.002342225
3.367047,0.0013469828,0.03448276,0.0025926887
3.367512,0.0012122844,0.03448276,0.002342225
3.3672853,0.0010775862,0.03448276,0.002089864
3.367878,0.0008081897,0.03448276,0.001579363
3.3667731,0.001481681,0.03448276,0.002841276
3.3674157,0.0016163794,0.03448276,0.0030880081
3.3680453,0.0009428879,0.03448276,0.0018355841
3.366509,0.0016163794,0.03448276,0.0030880081
3.3668313,0.0017510776,0.03448276,0.0033329062
3.3673553,0.001481681,0.03448276,0.002841276
3.3672018,0.0010775862,0.03448276,0.002089864
3.3672166,0.0009428879,0.03448276,0.0018355841
3.3673196,0.0010775862,0.03448276,0.002089864
3.3672776,0.0013469828,0.03448276,0.0025926887
3.3666382,0.0016163794,0.03448276,0.0030880081
3.3675861,0.0009428879,0.03448276,0.0018355841
3.3675222,0.001481681,0.03448276,0.002841276
3.367313,0.0010775862,0.03448276,0.002089864
3.367513,0.0012122844,0.03448276,0.002342225
3.367869,0.0006734914,0.03448276,0.0013211785
3.3677711,0.0008081897,0.03448276,0.001579363
3.3684568,0.0008081897,0.03448276,0.001579363
3.3672285,0.0013469828,0.03448276,0.0025926887
3.368538,0.0005387931,0.03448276,0.001061008
3.3672724,0.0013469828,0.03448276,0.0025926887
3.3676438,0.0012122844,0.03448276,0.002342225
3.3675528,0.0006734914,0.03448276,0.0013211785
3.367401,0.0010775862,0.03448276,0.002089864
3.3664308,0.001481681,0.03448276,0.002841276
3.3673728,0.0013469828,0.03448276,0.0025926887
3.3665092,0.0017510776,0.03448276,0.0033329062
3.3669147,0.0017510776,0.03448276,0.0033329062
3.3674839,0.0010775862,0.03448276,0.002089864
3.36658,0.001481681,0.03448276,0.002841276
3.3675385,0.0016163794,0.03448276,0.0030880081
3.3667915,0.0010775862,0.03448276,0.002089864
3.3674889,0.0012122844,0.03448276,0.002342225
3.3683429,0.0013469828,0.03448276,0.0025926887
3.3676023,0.0010775862,0.03448276,0.002089864
3.366945,0.0010775862,0.03448276,0.002089864
3.3675034,0.0010775862,0.03448276,0.002089864
3.3676112,0.0010775862,0.03448276,0.002089864
3.3679094,0.0008081897,0.03448276,0.001579363
3.3673592,0.0018857758,0.03448276,0.0035759897
3.3675184,0.0008081897,0.03448276,0.001579363
3.3672948,0.0009428879,0.03448276,0.0018355841
3.3678038,0.0009428879,0.03448276,0.0018355841
3.367467,0.0010775862,0.03448276,0.002089864
3.3674598,0.0012122844,0.03448276,0.002342225
3.3677688,0.0008081897,0.03448276,0.001579363
3.3666906,0.0017510776,0.03448276,0.0033329062
3.3670578,0.0012122844,0.03448276,0.002342225
3.3672,0.0009428879,0.03448276,0.0018355841
3.3675833,0.0016163794,0.03448276,0.0030880081
3.3665328,0.002020474,0.03448276,0.0038172796
3.3671265,0.001481681,0.03448276,0.002841276
3.3677974,0.0010775862,0.03448276,0.002089864
3.3679929,0.0008081897,0.03448276,0.001579363
3.3670805,0.0010775862,0.03448276,0.002089864
3.368036,0.0012122844,0.03448276,0.002342225
3.3673491,0.0009428879,0.03448276,0.0018355841
3.3674498,0.0008081897,0.03448276,0.001579363
3.367774,0.0010775862,0.03448276,0.002089864
3.3672562,0.0008081897,0.03448276,0.001579363
3.3676767,0.0008081897,0.03448276,0.001579363
3.3676353,0.0013469828,0.03448276,0.0025926887
3.3671227,0.0010775862,0.03448276,0.002089864
3.367528,0.0012122844,0.03448276,0.002342225
3.3678694,0.0006734914,0.03448276,0.0013211785
3.3674846,0.0009428879,0.03448276,0.0018355841
3.3672652,0.0016163794,0.03448276,0.0030880081
3.3675275,0.001481681,0.03448276,0.002841276
3.3675027,0.0010775862,0.03448276,0.002089864
3.3677154,0.0008081897,0.03448276,0.001579363
3.367822,0.0009428879,0.03448276,0.0018355841
3.367916,0.0006734914,0.03448276,0.0013211785
3.3671608,0.0006734914,0.03448276,0.0013211785
3.3675961,0.0010775862,0.03448276,0.002089864
3.3667107,0.0010775862,0.03448276,0.002089864
3.3674517,0.0012122844,0.03448276,0.002342225
3.3678033,0.0008081897,0.03448276,0.001579363
3.3676503,0.0009428879,0.03448276,0.0018355841
3.3676767,0.0008081897,0.03448276,0.001579363
3.3677945,0.0006734914,0.03448276,0.0013211785
3.3672514,0.0013469828,0.03448276,0.0025926887
3.36741,0.0008081897,0.03448276,0.001579363
3.3661032,0.002020474,0.03448276,0.0038172796
3.3674088,0.0006734914,0.03448276,0.0013211785
3.3669157,0.0006734914,0.03448276,0.0013211785
3.3671427,0.0010775862,0.03448276,0.002089864
